year,hours_spouse,Spouse_labor_status,Marital_status,industry_code,Rs census occupation code (2010),Ever work as long as one year,hours_self,Labor force status,ID,Ballot used for interview
2016,Not applicable,Not applicable,Never married,Motor vehicles and motor vehicle equipment manufacturing,Industrial truck and tractor operators,Not applicable,48,Temp not working,2061,Ballot b
2016,Not applicable,Not applicable,Divorced,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,45,Temp not working,2083,Ballot b
2016,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,50,Temp not working,2153,Ballot b
2016,Not applicable,Not applicable,Divorced,Not specified machinery manufacturing        ,Millwrights,Not applicable,45,Temp not working,2230,Ballot c
2016,Not applicable,Not applicable,Divorced,Traveler accommodation,Lodging managers,Not applicable,20,Temp not working,2335,Ballot c
2016,Not applicable,Not applicable,Never married,Computer systems design and related services,Network and computer systems administrators,Not applicable,50,Temp not working,2355,Ballot a
2016,Not applicable,Not applicable,Divorced,Radio and television broadcasting and cable subscription programming,Customer service representatives,Not applicable,40,Temp not working,2377,Ballot b
2016,Not applicable,Not applicable,Never married,Computer systems design and related services,Customer service representatives,Not applicable,40,Temp not working,2437,Ballot b
2016,Not applicable,Not applicable,Divorced,"Museums, art galleries, historical sites, and similar institutions",First-line supervisors of non-retail sales workers,Not applicable,40,Temp not working,2479,Ballot a
2016,Not applicable,Not applicable,Divorced,Specialized design services,Artists and related workers,Not applicable,10,Temp not working,2490,Ballot c
2016,Not applicable,Keeping house,Married,Support activities for mining,Driver/sales workers and truck drivers,Not applicable,60,Temp not working,2542,Ballot c
2016,Not applicable,Working parttime,Married,Home health care services,"Nursing, psychiatric, and home health aides",Not applicable,30,Temp not working,2767,Ballot a
2016,Not applicable,Not applicable,Separated,Animal slaughtering and processing,Packaging and filling machine operators and tenders,Not applicable,40,Temp not working,2789,Ballot a
2018,Not applicable,Not applicable,Never married,Employment services,Human resources workers,Not applicable,41,Temp not working,1,Ballot a
2018,Not applicable,Working fulltime,Married,"Independent artists, performing arts, spectator sports, and related industries","Laborers and freight, stock, and material movers, hand",Not applicable,40,Temp not working,88,Ballot c
2018,Not applicable,Not applicable,Never married,Executive offices and legislative bodies,"Judges, magistrates, and other judicial workers",Not applicable,45,Temp not working,91,Ballot b
2018,Not applicable,Not applicable,Separated,Individual and family services,Social workers,Not applicable,50,Temp not working,98,Ballot a
2018,Not applicable,Not applicable,Never married,Administration of human resource programs,Computer programmers,Not applicable,24,Temp not working,105,Ballot b
2018,Not applicable,Not applicable,Never married,Insurance carriers and related activities,"Claims adjusters, appraisers, examiners, and investigators",Not applicable,40,Temp not working,108,Ballot b
2018,40,Temp not working,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,15,Temp not working,239,Ballot b
2018,Not applicable,Not applicable,Never married,"Colleges and universities, including junior colleges",Postsecondary teachers,Not applicable,50,Temp not working,394,Ballot c
2018,Not applicable,Working fulltime,Married,Administration of human resource programs,Social workers,Not applicable,40,Temp not working,408,Ballot b
2018,Not applicable,Not applicable,Divorced,Home health care services,"Nursing, psychiatric, and home health aides",Not applicable,40,Temp not working,412,Ballot a
2018,Not applicable,Not applicable,Divorced,Executive offices and legislative bodies,Social workers,Not applicable,40,Temp not working,420,Ballot a
2018,40,Temp not working,Married,Computer systems design and related services,Technical writers,Not applicable,40,Temp not working,503,Ballot c
2018,Not applicable,Not applicable,Never married,Real estate,Secretaries and administrative assistants,Not applicable,40,Temp not working,579,Ballot b
2018,Not applicable,Not applicable,Never married,Investigation and security services,"Business operations specialists, all other",Not applicable,50,Temp not working,634,Ballot b
2018,Not applicable,Working fulltime,Married,Elementary and secondary schools,Postsecondary teachers,Not applicable,40,Temp not working,641,Ballot a
2018,Not applicable,Retired,Married,Elementary and secondary schools,Other teachers and instructors,Not applicable,10,Temp not working,682,Ballot b
2018,Not applicable,Not applicable,Divorced,Warehousing and storage,"Laborers and freight, stock, and material movers, hand",Not applicable,40,Temp not working,698,Ballot c
2018,Not applicable,Working fulltime,Married,"Textile product mills, except carpet and rug","Industrial engineers, including health and safety",Not applicable,40,Temp not working,718,Ballot b
2018,Not applicable,Not applicable,Never married,Legal services,Customer service representatives,Not applicable,40,Temp not working,750,Ballot a
2018,Not applicable,Not applicable,Divorced,Elementary and secondary schools,Counselors,Not applicable,40,Temp not working,771,Ballot b
2018,60,Temp not working,Married,Outpatient care centers,Database administrators,Not applicable,40,Temp not working,775,Ballot c
2018,Not applicable,Working fulltime,Married,Miscellaneous general merchandise stores,Stock clerks and order fillers,Not applicable,40,Temp not working,786,Ballot a
2018,Not applicable,Keeping house,Married,Landscaping services,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",Not applicable,30,Temp not working,801,Ballot c
2018,Not applicable,Not applicable,Widowed,Home health care services,"Nursing, psychiatric, and home health aides",Not applicable,40,Temp not working,886,Ballot c
2018,Not applicable,Not applicable,Never married,Construction,"Painters, construction and maintenance",Not applicable,40,Temp not working,914,Ballot b
2018,Not applicable,Not applicable,Divorced,Other health care services,Clinical laboratory technologists and technicians,Not applicable,42,Temp not working,1006,Ballot b
2018,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,50,Temp not working,1008,Ballot c
2018,Not applicable,Not applicable,Never married,Beauty salons,"Hairdressers, hairstylists, and cosmetologists",Not applicable,40,Temp not working,1117,Ballot a
2018,Not applicable,Not applicable,Never married,"Radio, tv, and computer stores",Janitors and building cleaners,Not applicable,18,Temp not working,1131,Ballot c
2018,Not applicable,Working fulltime,Married,Elementary and secondary schools,Secondary school teachers,Not applicable,40,Temp not working,1204,Ballot a
2018,Not applicable,Working parttime,Married,Religious organizations,"Directors, religious activities and education",Not applicable,15,Temp not working,1320,Ballot a
2018,Not applicable,Other,Married,Elementary and secondary schools,Training and development specialists,Not applicable,45,Temp not working,1349,Ballot c
2018,40,Temp not working,Married,Elementary and secondary schools,Other teachers and instructors,Not applicable,40,Temp not working,1454,Ballot c
2018,Not applicable,Not applicable,Never married,Insurance carriers and related activities,Insurance claims and policy processing clerks,Not applicable,40,Temp not working,1478,Ballot c
2018,Not applicable,Retired,Married,Used merchandise stores,Counselors,Not applicable,9,Temp not working,1496,Ballot a
2018,Not applicable,Retired,Married,Postal service,Postal service mail carriers,Not applicable,50,Temp not working,1526,Ballot a
2018,Not applicable,Not applicable,Widowed,Religious organizations,No answer,Not applicable,6,Temp not working,1641,Ballot b
2018,Not applicable,Not applicable,Never married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,35,Temp not working,1694,Ballot b
2018,Not applicable,Not applicable,Divorced,"Colleges and universities, including junior colleges",Janitors and building cleaners,Not applicable,12,Temp not working,1703,Ballot b
2018,Not applicable,Not applicable,Widowed,Elementary and secondary schools,Other teachers and instructors,Not applicable,45,Temp not working,1745,Ballot b
2018,40,Temp not working,Married,Offices of dentists,Dental hygienists,Not applicable,35,Temp not working,1785,Ballot a
2018,Not applicable,Keeping house,Married,Construction,Carpenters,Not applicable,50,Temp not working,1821,Ballot b
2018,Not applicable,Not applicable,Divorced,Support activities for mining,"Office clerks, general",Not applicable,40,Temp not working,1888,Ballot b
2018,Not applicable,Not applicable,Never married, restaurants and other food services,Waiters and waitresses,Not applicable,30,Temp not working,1924,Ballot c
2018,Not applicable,Keeping house,Married,Support activities for mining,"Roustabouts, oil and gas",Not applicable,84,Temp not working,2088,Ballot c
2018,Not applicable,Not applicable,Separated,Home health care services,Registered nurses,Not applicable,35,Temp not working,2121,Ballot b
2018,Not applicable,Not applicable,Divorced,Truck transportation,Driver/sales workers and truck drivers,Not applicable,70,Temp not working,2151,Ballot b
2018,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,50,Temp not working,2252,Ballot a
